数据名单电势阶跃记时电流CASE2024年4月1日  14:42:40
时间: 2024/4/1 14:43:58
线数1	点数12306
59.88188976	0.262
59.88385827	0.167
59.88582677	0.047
59.88779528	-0.004
59.88976378	0.023
59.89173228	0.051
59.89370079	0.024
59.89566929	-0.008
59.8976378	0.034
59.8996063	0.128
59.9015748	0.17
59.90354331	0.127
59.90551181	0.088
59.90748031	0.155
59.90944882	0.295
59.91141732	0.365
59.91338583	0.294
59.91535433	0.158
59.91732283	0.096
59.91929134	0.158
59.92125984	0.259
59.92322835	0.304
59.92519685	0.257
59.92716535	0.165
59.92913386	0.111
59.93110236	0.131
59.93307087	0.165
59.93503937	0.145
59.93700787	0.074
59.93897638	0.056
59.94094488	0.193
59.94291339	0.436
59.94488189	0.616
59.94685039	0.622
59.9488189	0.542
59.9507874	0.547
59.95275591	0.673
59.95472441	0.779
59.95669291	0.729
59.95866142	0.559
59.96062992	0.423
59.96259843	0.406
59.96456693	0.421
59.96653543	0.367
59.96850394	0.277
59.97047244	0.258
59.97244094	0.312
59.97440945	0.309
59.97637795	0.167
59.97834646	-0.018
59.98031496	-0.058
59.98228346	0.082
59.98425197	0.205
59.98622047	0.113
59.98818898	-0.135
59.99015748	-0.278
59.99212598	-0.164
59.99409449	0.077
59.99606299	0.179
59.9980315	0.06
60	-0.094
60.0019685	-0.06966427
60.00393701	-0.08368552
60.00590551	-0.10132265
60.00787402	-0.11555508
60.00984252	-0.12612161
60.01181102	-0.1380121
60.01377953	-0.15603531
60.01574803	-0.1777813
60.01771654	-0.19508434
60.01968504	-0.20025727
60.02165354	-0.19162471
60.02362205	-0.1720863
60.02559055	-0.14771592
60.02755906	-0.1272102
60.02952756	-0.11861196
60.03149606	-0.12119712
60.03346457	-0.12152043
60.03543307	-0.10420824
60.03740157	-0.07231906
60.03937008	-0.0484848
60.04133858	-0.04958712
60.04330709	-0.06233083
60.04527559	-0.05475482
60.04724409	-0.01344753
60.0492126	0.0392272
60.0511811	0.07185649
60.05314961	0.08221772
60.05511811	0.09702027
60.05708661	0.13476038
60.05905512	0.18194868
60.06102362	0.21143021
60.06299213	0.21680288
60.06496063	0.21473292
60.06692913	0.21796469
60.06889764	0.22149984
60.07086614	0.21719941
60.07283465	0.21117914
60.07480315	0.2139235
60.07677165	0.21921968
60.07874016	0.21143674
60.08070866	0.18978457
60.08267717	0.17554953
60.08464567	0.18528441
60.08661417	0.20773913
60.08858268	0.21776626
60.09055118	0.21104413
60.09251969	0.21042726
60.09448819	0.23362406
60.09645669	0.26789833
60.0984252	0.28537823
60.1003937	0.28004446
60.1023622	0.27234783
60.10433071	0.28129683
60.10629921	0.30105361
60.10826772	0.31386597
60.11023622	0.31529748
60.11220472	0.31978424
60.11417323	0.33824649
60.11614173	0.36362439
60.11811024	0.38266198
60.12007874	0.39103629
60.12204724	0.39708696
60.12401575	0.40804773
60.12598425	0.41989735
60.12795276	0.42173194
60.12992126	0.40858516
60.13188976	0.38588624
60.13385827	0.36289441
60.13582677	0.34290912
60.13779528	0.31997156
60.13976378	0.28713828
60.14173228	0.24635665
60.14370079	0.2091324
60.14566929	0.18254331
60.1476378	0.15817424
60.1496063	0.11743413
60.1515748	0.05231448
60.15354331	-0.02478261
60.15551181	-0.09580713
60.15748031	-0.15712226
60.15944882	-0.2200693
60.16141732	-0.29260379
60.16338583	-0.36736417
60.16535433	-0.43033933
60.16732283	-0.4771677
60.16929134	-0.51218895
60.17125984	-0.53879993
60.17322835	-0.55806669
60.17519685	-0.57430402
60.17716535	-0.5993086
60.17913386	-0.64163877
60.18110236	-0.69594181
60.18307087	-0.75054201
60.18503937	-0.8023256
60.18700787	-0.85887349
60.18897638	-0.92608467
60.19094488	-0.99500719
60.19291339	-1.0445237
60.19488189	-1.06125564
60.19685039	-1.04664792
60.1988189	-1.01377084
60.2007874	-0.97404217
60.20275591	-0.92771984
60.20472441	-0.86779176
60.20669291	-0.79380876
60.20866142	-0.72036286
60.21062992	-0.66913959
60.21259843	-0.64629846
60.21456693	-0.63087022
60.21653543	-0.59125466
60.21850394	-0.51304086
60.22047244	-0.40696796
60.22244094	-0.2875152
60.22440945	-0.15155574
60.22637795	0.01872115
60.22834646	0.23300719
60.23031496	0.47892285
60.23228346	0.73135534
60.23425197	0.96907617
60.23622047	1.17742563
60.23818898	1.33982511
60.24015748	1.44125956
60.24212598	1.47590062
60.24409449	1.44874534
60.24606299	1.36331448
60.2480315	1.21354233
60.25	0.99891468
60.2519685	0.74228179
60.25393701	0.48287741
60.25590551	0.24917522
60.25787402	0.04120268
60.25984252	-0.15248709
60.26181102	-0.32438444
60.26377953	-0.4469964
60.26574803	-0.50100948
60.26771654	-0.49841386
60.26968504	-0.47292285
60.27165354	-0.44689931
60.27362205	-0.41481857
60.27559055	-0.36245995
60.27755906	-0.29100719
60.27952756	-0.21875449
60.28149606	-0.16245995
60.28346457	-0.1226087
60.28543307	-0.08990095
60.28740157	-0.05904348
60.28937008	-0.03082707
60.29133858	-0.00751684
60.29330709	0.01031154
60.29527559	0.02193462
60.29724409	0.02873913
60.2992126	0.03614024
60.3011811	0.04993233
60.30314961	0.06807748
60.30511811	0.07954887
60.30708661	0.0771337
60.30905512	0.06819222
60.31102362	0.06661458
60.31299213	0.07511997
60.31496063	0.08106898
60.31692913	0.07276463
60.31889764	0.05326381
60.32086614	0.03464727
60.32283465	0.02180876
60.32480315	0.01005263
60.32677165	-0.00352403
60.32874016	-0.01290258
60.33070866	-0.01180876
60.33267717	-0.003729
60.33464567	0.00180288
60.33661417	0.00174076
60.33858268	0.00123079
60.34055118	0.00569075
60.34251969	0.01452076
60.34448819	0.02207028
60.34645669	0.02380615
60.3484252	0.01690585
60.3503937	-0.0000559
60.3523622	-0.02418437
60.35433071	-0.04703138
60.35629921	-0.06163714
60.35826772	-0.0725845
60.36023622	-0.09302942
60.36220472	-0.12805459
60.36417323	-0.16400654
60.36614173	-0.17971886
60.36811024	-0.16595652
60.37007874	-0.13275907
60.37204724	-0.09678424
60.37401575	-0.06606767
60.37598425	-0.03796371
60.37795276	-0.00600131
60.37992126	0.03402419
60.38188976	0.08088133
60.38385827	0.12752272
60.38582677	0.16321674
60.38779528	0.18097614
60.38976378	0.18519549
60.39173228	0.18930173
60.39370079	0.20267146
60.39566929	0.2216002
60.3976378	0.23394148
60.3996063	0.23341157
60.4015748	0.22786728
60.40354331	0.22982903
60.40551181	0.24460248
60.40748031	0.26849559
60.40944882	0.29690193
60.41141732	0.3301239
60.41338583	0.37038738
60.41535433	0.41373913
60.41732283	0.4530778
60.41929134	0.48618634
60.42125984	0.51806996
60.42322835	0.55371396
60.42519685	0.58900686
60.42716535	0.61461098
60.42913386	0.62676169
60.43110236	0.63282445
60.43307087	0.64338248
60.43503937	0.65922393
60.43700787	0.67164923
60.43897638	0.67465512
60.44094488	0.67425727
60.44291339	0.68116901
60.44488189	0.69742596
60.44685039	0.71414384
60.4488189	0.7225237
60.4507874	0.72522949
60.45275591	0.73084341
60.45472441	0.74085289
60.45669291	0.74915103
60.45866142	0.75276692
60.46062992	0.75896241
60.46259843	0.77597908
60.46456693	0.801034
60.46653543	0.82306832
60.46850394	0.83600033
60.47047244	0.84481661
60.47244094	0.85622229
60.47440945	0.86559072
60.47637795	0.86474273
60.47834646	0.85513599
60.48031496	0.84751553
60.48228346	0.84289801
60.48425197	0.82566983
60.48622047	0.78108826
60.48818898	0.71995391
60.49015748	0.67554364
60.49212598	0.66727656
60.49409449	0.681085
60.49606299	0.68756293
60.4980315	0.678729
60.5	0.67736286
60.5019685	0.70745799
60.50393701	0.76480909
60.50590551	0.8208032
60.50787402	0.85208859
60.50984252	0.85624877
60.51181102	0.8411422
60.51377953	0.81001667
60.51574803	0.76369565
60.51771654	0.70646061
60.51968504	0.64268683
60.52165354	0.56957666
60.52362205	0.48437398
60.52559055	0.39713043
60.52755906	0.32848839
60.52952756	0.28738346
60.53149606	0.25760314
60.53346457	0.21775515
60.53543307	0.16714711
60.53740157	0.12474567
60.53937008	0.09968421
60.54133858	0.07360837
60.54330709	0.02171429
60.54527559	-0.0565273
60.54724409	-0.13732788
60.5492126	-0.2054727
60.5511811	-0.27152958
60.55314961	-0.34962046
60.55511811	-0.4305747
60.55708661	-0.49073259
60.55905512	-0.52131415
60.56102362	-0.53665512
60.56299213	-0.55087283
60.56496063	-0.55308794
60.56692913	-0.52437332
60.56889764	-0.46766623
60.57086614	-0.41178163
60.57283465	-0.38124452
60.57480315	-0.37088068
60.57677165	-0.35753351
60.57874016	-0.33144263
60.58070866	-0.30612422
60.58267717	-0.29945963
60.58464567	-0.3136865
60.58661417	-0.33982805
60.58858268	-0.37215005
60.59055118	-0.40943217
60.59251969	-0.44736777
60.59448819	-0.47853972
60.59645669	-0.50097941
60.5984252	-0.5189745
60.6003937	-0.53208434
60.6023622	-0.52752043
60.60433071	-0.48859431
60.60629921	-0.41534913
60.60826772	-0.32655378
60.61023622	-0.24172834
60.61220472	-0.16256653
60.61417323	-0.07575776
60.61614173	0.02625956
60.61811024	0.13224191
60.62007874	0.21986074
60.62204724	0.27250082
60.62401575	0.29107061
60.62598425	0.28898039
60.62795276	0.2834642
60.62992126	0.28439261
60.63188976	0.28730794
60.63385827	0.27860575
60.63582677	0.25237921
60.63779528	0.2196816
60.63976378	0.20204021
60.64173228	0.20984439
60.64370079	0.22851128
60.64566929	0.23071232
60.6476378	0.20267375
60.6496063	0.15649689
60.6515748	0.11593887
60.65354331	0.09126054
60.65551181	0.07309415
60.65748031	0.0477218
60.65944882	0.0140559
60.66141732	-0.01762112
60.66338583	-0.0371883
60.66535433	-0.04266819
60.66732283	-0.03973652
60.66929134	-0.03893985
60.67125984	-0.05200294
60.67322835	-0.08369631
60.67519685	-0.12393168
60.67716535	-0.15380745
60.67913386	-0.16483263
60.68110236	-0.17294181
60.68307087	-0.20476463
60.68503937	-0.26343936
60.68700787	-0.31405165
60.68897638	-0.31313828
60.69094488	-0.2528542
60.69291339	-0.17093985
60.69488189	-0.10841778
60.69685039	-0.06566721
60.6988189	-0.00608042
60.7007874	0.09540307
60.70275591	0.2193426
60.70472441	0.32062864
60.70669291	0.37199967
60.70866142	0.38428179
60.71062992	0.38616541
60.71259843	0.39395718
60.71456693	0.40238836
60.71653543	0.39854005
60.71850394	0.37427035
60.72047244	0.3319356
60.72244094	0.28629519
60.72440945	0.26000981
60.72637795	0.26936188
60.72834646	0.30762994
60.73031496	0.348017
60.73228346	0.36823929
60.73425197	0.37403792
60.73622047	0.39019385
60.73818898	0.42924681
60.74015748	0.47447074
60.74212598	0.49529814
60.74409449	0.47616313
60.74606299	0.42673194
60.7480315	0.3674544
60.75	0.31114776
60.7519685	0.2587339
60.75393701	0.20455606
60.75590551	0.14512259
60.75787402	0.08272377
60.75984252	0.02641648
60.76181102	-0.01289441
60.76377953	-0.03231906
60.76574803	-0.03911834
60.76771654	-0.04078032
60.76968504	-0.03665185
60.77165354	-0.02183426
60.77362205	0.00441876
60.77559055	0.03362275
60.77755906	0.05574763
60.77952756	0.06762406
60.78149606	0.06881824
60.78346457	0.05672279
60.78543307	0.03172703
60.78740157	0.00410003
60.78937008	-0.01257666
60.79133858	-0.01490422
60.79330709	-0.01250703
60.79527559	-0.01230892
60.79724409	-0.00838673
60.7992126	0.00925466
60.8011811	0.03814384
60.80314961	0.0660608
60.80511811	0.08993102
60.80708661	0.12264694
60.80905512	0.173966
60.81102362	0.23636188
60.81299213	0.29792579
60.81496063	0.36362177
60.81692913	0.45549199
60.81889764	0.58664662
60.82086614	0.74488035
60.82283465	0.91067473
60.82480315	1.08329094
60.82677165	1.27562275
60.82874016	1.48240602
60.83070866	1.6700693
60.83267717	1.80363812
60.83464567	1.87647924
60.83661417	1.90172834
60.83858268	1.88058647
60.84055118	1.79067865
60.84251969	1.61438869
60.84448819	1.36795064
60.84645669	1.08946518
60.8484252	0.80569631
60.8503937	0.52103498
60.8523622	0.23879503
60.85433071	-0.02035011
60.85629921	-0.2328153
60.85826772	-0.39463191
60.86023622	-0.51777672
60.86220472	-0.60508663
60.86417323	-0.64188493
60.86614173	-0.62241484
60.86811024	-0.5739866
60.87007874	-0.5388542
60.87204724	-0.53425335
60.87401575	-0.53795946
60.87598425	-0.5230765
60.87795276	-0.49536188
60.87992126	-0.48835175
60.88188976	-0.52027689
60.88385827	-0.56861327
60.88582677	-0.59627591
60.88779528	-0.59019287
60.88976378	-0.57091435
60.89173228	-0.5638931
60.89370079	-0.57162635
60.89566929	-0.57875613
60.8976378	-0.57415724
60.8996063	-0.56164629
60.9015748	-0.54976071
60.90354331	-0.53899052
60.90551181	-0.5271968
60.90748031	-0.51622949
60.90944882	-0.51142171
60.91141732	-0.51403825
60.91338583	-0.51682086
60.91535433	-0.51370775
60.91732283	-0.50694737
60.91929134	-0.50447238
60.92125984	-0.50921576
60.92322835	-0.51831775
60.92519685	-0.52940634
60.92716535	-0.54051945
60.92913386	-0.5489441
60.93110236	-0.55417162
60.93307087	-0.56094802
60.93503937	-0.57808075
60.93700787	-0.60686008
60.93897638	-0.63429814
60.94094488	-0.6428882
60.94291339	-0.62937136
60.94488189	-0.60990029
60.94685039	-0.60053285
60.9488189	-0.59871004
60.9507874	-0.58529977
60.95275591	-0.54484211
60.95472441	-0.4813269
60.95669291	-0.41459987
60.95866142	-0.36453285
60.96062992	-0.33988983
60.96259843	-0.33525172
60.96456693	-0.33204381
60.96653543	-0.31038738
60.96850394	-0.2705577
60.97047244	-0.23995293
60.97244094	-0.246017
60.97440945	-0.2811458
60.97637795	-0.30168192
60.97834646	-0.26904086
60.98031496	-0.19199869
60.98228346	-0.11495423
60.98425197	-0.06683459
60.98622047	-0.03162929
60.98818898	0.0267764
60.99015748	0.11787512
60.99212598	0.21419908
60.99409449	0.28293822
60.99606299	0.31742596
60.9980315	0.33588624
61	0.35454822
61.0019685	0.37487937
61.00393701	0.39100229
61.00590551	0.39922589
61.00787402	0.40183786
61.00984252	0.40417914
61.01181102	0.41425041
61.01377953	0.43915757
61.01574803	0.47881693
61.01771654	0.52683982
61.01968504	0.57471625
61.02165354	0.62079732
61.02362205	0.66660608
61.02559055	0.70930991
61.02755906	0.74298954
61.02952756	0.76724354
61.03149606	0.78889408
61.03346457	0.81282249
61.03543307	0.83431187
61.03740157	0.84535044
61.03937008	0.84509055
61.04133858	0.84275253
61.04330709	0.84716051
61.04527559	0.85735502
61.04724409	0.86796077
61.0492126	0.87521085
61.0511811	0.87820333
61.05314961	0.87750082
61.05511811	0.87622328
61.05708661	0.88183851
61.05905512	0.89962275
61.06102362	0.92536581
61.06299213	0.94741059
61.06496063	0.95975221
61.06692913	0.96794998
61.06889764	0.97958287
61.07086614	0.99229814
61.07283465	0.9975528
61.07480315	0.99296731
61.07677165	0.98682838
61.07874016	0.98677836
61.08070866	0.98982053
61.08267717	0.9881968
61.08464567	0.98044786
61.08661417	0.97523635
61.08858268	0.98026773
61.09055118	0.99270742
61.09251969	1.00391043
61.09448819	1.00682314
61.09645669	1.0002102
61.0984252	0.98572344
61.1003937	0.96562046
61.1023622	0.94314841
61.10433071	0.92196143
61.10629921	0.90189931
61.10826772	0.87864727
61.11023622	0.84730108
61.11220472	0.80785387
61.11417323	0.7648493
61.11614173	0.72344361
61.11811024	0.68654756
61.12007874	0.65334423
61.12204724	0.62133213
61.12401575	0.58673553
61.12598425	0.54849559
61.12795276	0.50994246
61.12992126	0.47504904
61.13188976	0.44373096
61.13385827	0.41186303
61.13582677	0.37569631
61.13779528	0.33476888
61.13976378	0.29103596
61.14173228	0.24718372
61.14370079	0.20649036
61.14566929	0.17168813
61.1476378	0.14045636
61.1496063	0.10405754
61.1515748	0.05716737
61.15354331	0.00886172
61.15551181	-0.02155933
61.15748031	-0.02437006
61.15944882	-0.01371886
61.16141732	-0.01258124
61.16338583	-0.02690781
61.16535433	-0.03912619
61.16732283	-0.03014711
61.16929134	-0.00429094
61.17125984	0.01520366
61.17322835	0.01253024
61.17519685	-0.00553514
61.17716535	-0.02116411
61.17913386	-0.0249696
61.18110236	-0.01913959
61.18307087	-0.0083779
61.18503937	0.00519712
61.18700787	0.01807159
61.18897638	0.02480288
61.19094488	0.02645767
61.19291339	0.03611572
61.19488189	0.0632831
61.19685039	0.09716705
61.1988189	0.11229781
61.2007874	0.09461556
61.20275591	0.05772409
61.20472441	0.02785616
61.20669291	0.0129137
61.20866142	-0.00186401
61.21062992	-0.03176921
61.21259843	-0.07166787
61.21456693	-0.10070513
61.21653543	-0.10816214
61.21850394	-0.10497058
61.22047244	-0.10699869
61.22244094	-0.11689931
61.22440945	-0.12463877
61.22637795	-0.12593266
61.22834646	-0.13007944
61.23031496	-0.14654201
61.23228346	-0.16958124
61.23425197	-0.1844508
61.23622047	-0.18615332
61.23818898	-0.18660902
61.24015748	-0.20084309
61.24212598	-0.22656685
61.24409449	-0.24604675
61.24606299	-0.24551814
61.2480315	-0.22675874
61.25	-0.20247009
61.2519685	-0.18220955
61.25393701	-0.1684629
61.25590551	-0.16212226
61.25787402	-0.1633426
61.25984252	-0.16711376
61.26181102	-0.16711965
61.26377953	-0.1655492
61.26574803	-0.17718601
61.26771654	-0.21137038
61.26968504	-0.2562442
61.27165354	-0.2879016
61.27362205	-0.29726283
61.27559055	-0.30088133
61.27755906	-0.31728604
61.27952756	-0.340593
61.28149606	-0.34765871
61.28346457	-0.32940602
61.28543307	-0.30044394
61.28740157	-0.27832854
61.28937008	-0.25834423
61.29133858	-0.22380974
61.29330709	-0.17676626
61.29527559	-0.140356
61.29724409	-0.12989147
61.2992126	-0.13074338
61.3011811	-0.11884832
61.30314961	-0.09587251
61.30511811	-0.08935796
61.30708661	-0.11851161
61.30905512	-0.17024681
61.31102362	-0.21358254
61.31299213	-0.23137627
61.31496063	-0.22973063
61.31692913	-0.219644
61.31889764	-0.20484832
61.32086614	-0.18820203
61.32283465	-0.17489506
61.32480315	-0.16119745
61.32677165	-0.13098104
61.32874016	-0.06941386
61.33070866	0.01067146
61.33267717	0.06962341
61.33464567	0.07891468
61.33661417	0.05545603
61.33858268	0.04820856
61.34055118	0.08372605
61.34251969	0.13615168
61.34448819	0.15570906
61.34645669	0.11997614
61.3484252	0.05688754
61.3503937	0.0111798
61.3523622	-0.00457404
61.35433071	-0.01714972
61.35629921	-0.05407323
61.35826772	-0.11137431
61.36023622	-0.16425531
61.36220472	-0.20071625
61.36417323	-0.23265446
61.36614173	-0.27284178
61.36811024	-0.31262733
61.37007874	-0.34003661
61.37204724	-0.36599837
61.37401575	-0.414746
61.37598425	-0.48202223
61.37795276	-0.52603825
61.37992126	-0.51316868
61.38188976	-0.4657643
61.38385827	-0.44470121
61.38582677	-0.47922851
61.38779528	-0.52846845
61.38976378	-0.52933769
61.39173228	-0.47116509
61.39370079	-0.40391925
61.39566929	-0.37535502
61.3976378	-0.38086205
61.3996063	-0.38029127
61.4015748	-0.35151389
61.40354331	-0.30668388
61.40551181	-0.26460673
61.40748031	-0.2280255
61.40944882	-0.19613665
61.41141732	-0.17703269
61.41338583	-0.17380157
61.41535433	-0.1669866
61.41732283	-0.13145701
61.41929134	-0.06600163
61.42125984	0.00482282
61.42322835	0.06746747
61.42519685	0.14655704
61.42716535	0.2814083
61.42913386	0.47786826
61.43110236	0.70033017
61.43307087	0.91408336
61.43503937	1.11758843
61.43700787	1.32869402
61.43897638	1.54829977
61.44094488	1.74873357
61.44291339	1.90052958
61.44488189	1.99343838
61.44685039	2.02884243
61.4488189	2.00088362
61.4507874	1.89913043
61.45275591	1.72612782
61.45472441	1.50187022
61.45669291	1.24776299
61.45866142	0.97429748
61.46062992	0.68801177
61.46259843	0.40576528
61.46456693	0.15567571
61.46653543	-0.04125499
61.46850394	-0.18499706
61.47047244	-0.28698954
61.47244094	-0.35324158
61.47440945	-0.38460837
61.47637795	-0.38505002
61.47834646	-0.36584537
61.48031496	-0.33774567
61.48228346	-0.3037947
61.48425197	-0.26444197
61.48622047	-0.22629552
61.48818898	-0.19964694
61.49015748	-0.18738705
61.49212598	-0.18128506
61.49409449	-0.17244426
61.49606299	-0.16216313
61.4980315	-0.15775744
61.5	-0.16089768
61.5019685	-0.16449264
61.50393701	-0.16265577
61.50590551	-0.15762177
61.50787402	-0.15440667
61.50984252	-0.15495881
61.51181102	-0.15866623
61.51377953	-0.16862798
61.51574803	-0.18756031
61.51771654	-0.2113864
61.51968504	-0.22910821
61.52165354	-0.23150997
61.52362205	-0.21926741
61.52559055	-0.2009052
61.52755906	-0.1851932
61.52952756	-0.17515659
61.53149606	-0.16568388
61.53346457	-0.14329846
61.53543307	-0.09293233
61.53740157	-0.01428637
61.53937008	0.06797189
61.54133858	0.12240438
61.54330709	0.14177836
61.54527559	0.15254887
61.54724409	0.1822491
61.5492126	0.22327852
61.5511811	0.24199673
61.55314961	0.22148578
61.55511811	0.18594573
61.55708661	0.17193168
61.55905512	0.1856221
61.56102362	0.19965446
61.56299213	0.19071298
61.56496063	0.16705786
61.56692913	0.15564694
61.56889764	0.17133769
61.57086614	0.20826708
61.57283465	0.25720562
61.57480315	0.31343903
61.57677165	0.37030696
61.57874016	0.41455476
61.58070866	0.44008467
61.58267717	0.45737954
61.58464567	0.47797516
61.58661417	0.49355933
61.58858268	0.48342498
61.59055118	0.44467212
61.59251969	0.40317686
61.59448819	0.38581922
61.59645669	0.38714907
61.5984252	0.3770474
61.6003937	0.34072507
61.6023622	0.30061425
61.60433071	0.29021608
61.60629921	0.31431546
61.60826772	0.343678
61.61023622	0.35194083
61.61220472	0.34652991
61.61417323	0.35398758
61.61614173	0.38553743
61.61811024	0.42376724
61.62007874	0.44653482
61.62204724	0.45248349
61.62401575	0.45612782
61.62598425	0.46762896
61.62795276	0.48224322
61.62992126	0.49235306
61.63188976	0.49910951
61.63385827	0.5089441
61.63582677	0.52314874
61.63779528	0.53928212
61.63976378	0.55726316
61.64173228	0.58169794
61.64370079	0.61471004
61.64566929	0.65092775
61.6476378	0.68555737
61.6496063	0.72041419
61.6515748	0.75806309
61.65354331	0.79139457
61.65551181	0.80761785
61.65748031	0.80361589
61.65944882	0.79054528
61.66141732	0.78104805
61.66338583	0.77505819
61.66535433	0.76441811
61.66732283	0.74511246
61.66929134	0.72512913
61.67125984	0.71232788
61.67322835	0.70431644
61.67519685	0.69223374
61.67716535	0.67488591
61.67913386	0.65977509
61.68110236	0.6536561
61.68307087	0.65302288
61.68503937	0.64773717
61.68700787	0.63309644
61.68897638	0.6124253
61.69094488	0.59455606
61.69291339	0.58728768
61.69488189	0.5906695
61.69685039	0.59647205
61.6988189	0.59490618
61.7007874	0.58761
61.70275591	0.58846518
61.70472441	0.61091239
61.70669291	0.65040863
61.70866142	0.68356554
61.71062992	0.68759954
61.71259843	0.66098987
61.71456693	0.62181334
61.71653543	0.58795195
61.71850394	0.55750768
61.72047244	0.51261066
61.72244094	0.43828833
61.72440945	0.34066558
61.72637795	0.24313926
61.72834646	0.16777378
61.73031496	0.11942857
61.73228346	0.08395946
61.73425197	0.04239229
61.73622047	-0.00942563
61.73818898	-0.05951455
61.74015748	-0.09342694
61.74212598	-0.11161948
61.74409449	-0.12361654
61.74606299	-0.1363779
61.7480315	-0.1500693
61.75	-0.16346617
61.7519685	-0.17932265
61.75393701	-0.19688428
61.75590551	-0.20540013
61.75787402	-0.19464008
61.75984252	-0.17006309
61.76181102	-0.15011572
61.76377953	-0.14655476
61.76574803	-0.15173684
61.76771654	-0.14787708
61.76968504	-0.12913861
61.77165354	-0.10855247
61.77362205	-0.10175188
61.77559055	-0.1084799
61.77755906	-0.11907715
61.77952756	-0.13036515
61.78149606	-0.14773096
61.78346457	-0.1747424
61.78543307	-0.20607355
61.78740157	-0.2313864
61.78937008	-0.24400458
61.79133858	-0.24323406
61.79330709	-0.23101831
61.79527559	-0.20986368
61.79724409	-0.18421837
61.7992126	-0.15856554
61.8011811	-0.13095554
61.80314961	-0.09649101
61.80511811	-0.05478947
61.80708661	-0.01507617
61.80905512	0.00778947
61.81102362	0.00632985
61.81299213	-0.01198104
61.81496063	-0.03315724
61.81692913	-0.05463256
61.81889764	-0.08636352
61.82086614	-0.13557274
61.82283465	-0.1961033
61.82480315	-0.24941615
61.82677165	-0.28118764
61.82874016	-0.29263452
61.83070866	-0.29542988
61.83267717	-0.29695227
61.83464567	-0.29260837
61.83661417	-0.2726695
61.83858268	-0.23559398
61.84055118	-0.19035208
61.84251969	-0.1506744
61.84448819	-0.12422524
61.84645669	-0.11027721
61.8484252	-0.1050984
61.8503937	-0.10388656
61.8523622	-0.10249493
61.85433071	-0.10103988
61.85629921	-0.10467898
61.85826772	-0.11781072
61.86023622	-0.13766688
61.86220472	-0.15403759
61.86417323	-0.1565492
61.86614173	-0.14486662
61.86811024	-0.12764335
61.87007874	-0.11498039
61.87204724	-0.10895685
61.87401575	-0.10411932
61.87598425	-0.09420562
61.87795276	-0.0789016
61.87992126	-0.06208859
61.88188976	-0.04680059
61.88385827	-0.03090618
61.88582677	-0.01269827
61.88779528	0.00676626
61.88976378	0.02502779
61.89173228	0.04146159
61.89370079	0.05696175
61.89566929	0.07069598
61.8976378	0.08101406
61.8996063	0.0924933
61.9015748	0.1185201
61.90354331	0.1681033
61.90551181	0.22780517
61.90748031	0.26814416
61.90944882	0.27271494
61.91141732	0.26244524
61.91338583	0.27433442
61.91535433	0.31968061
61.91732283	0.36812749
61.91929134	0.38199738
61.92125984	0.35971821
61.92322835	0.33694181
61.92519685	0.34395195
61.92716535	0.37807617
61.92913386	0.41371069
61.93110236	0.43751062
61.93307087	0.45949526
61.93503937	0.49326904
61.93700787	0.53837561
61.93897638	0.5851252
61.94094488	0.62844328
61.94291339	0.66776953
61.94488189	0.69730794
61.94685039	0.70717489
61.9488189	0.6952151
61.9507874	0.67416607
61.95275591	0.65643282
61.95472441	0.64009121
61.95669291	0.60766558
61.95866142	0.54591664
61.96062992	0.46077411
61.96259843	0.37505034
61.96456693	0.31120399
61.96653543	0.27243805
61.96850394	0.23774796
61.97047244	0.1824423
61.97244094	0.10448741
61.97440945	0.029305
61.97637795	-0.0136731
61.97834646	-0.02074273
61.98031496	-0.0195456
61.98228346	-0.03830729
61.98425197	-0.07520497
61.98622047	-0.10198725
61.98818898	-0.09814384
61.99015748	-0.07257601
61.99212598	-0.05240798
61.99409449	-0.05368225
61.99606299	-0.07154495
61.9980315	-0.08998365
62	-0.09974305
62.0019685	-0.10009938
62.00393701	-0.09264171
62.00590551	-0.08299412
62.00787402	-0.07798889
62.00984252	-0.07833083
62.01181102	-0.07244819
62.01377953	-0.04773423
62.01574803	-0.00910036
62.01771654	0.02081203
62.01968504	0.02446878
62.02165354	0.01729585
62.02362205	0.03653187
62.02559055	0.10146257
62.02755906	0.19185943
62.02952756	0.27462341
62.03149606	0.3449866
62.03346457	0.43037921
62.03543307	0.55460804
62.03740157	0.70920072
62.03937008	0.8641628
62.04133858	1.00250409
62.04330709	1.12744819
62.04527559	1.23886532
62.04724409	1.31889343
62.0492126	1.34472932
62.0511811	1.31013076
62.05314961	1.22517686
62.05511811	1.09727068
62.05708661	0.92697744
62.05905512	0.72025499
62.06102362	0.49735142
62.06299213	0.27735763
62.06496063	0.06386924
62.06692913	-0.14442955
62.06889764	-0.3324678
62.07086614	-0.47230304
62.07283465	-0.55215397
62.07480315	-0.58783622
62.07677165	-0.60134619
62.07874016	-0.59119059
62.08070866	-0.54002027
62.08267717	-0.45048578
62.08464567	-0.35613109
62.08661417	-0.28925466
62.08858268	-0.24835829
62.09055118	-0.21196208
62.09251969	-0.17523962
62.09448819	-0.15993691
62.09645669	-0.181373
62.0984252	-0.22330892
62.1003937	-0.25624649
62.1023622	-0.27503171
62.10433071	-0.30004936
62.10629921	-0.34103956
62.10826772	-0.37581138
62.11023622	-0.37673586
